HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1,1,485,2,31,0,0,1507,0,0,0,3780,1
0,0,3223,2,19,0,49,523,0,0,46,4293,1
1,0,6,0,25,0,0,926,0,526,512,6996,0
1,0,6,2,26,0,0,529,1,760,1035,2314,0
0,1,5086,0,25,0,0,0,0,0,0,4608,1
0,0,5087,2,2,0,0,0,0,0,0,4072,0
0,0,6560,2,7,0,0,0,0,0,0,8473,0
0,1,5087,2,2,0,0,0,0,0,0,4389,1
0,0,5087,2,19,0,0,0,0,1327,516,8038,0
0,2,5087,2,1,0,0,0,0,0,0,2378,0
0,1,5089,2,4,0,0,0,0,0,0,5787,1
0,0,3224,0,49,0,301,64,336,0,0,8302,1
2,1,3053,2,61,0,0,0,0,0,0,3948,1
2,0,2049,2,57,1,374,22,889,4,0,3656,1
0,0,3055,0,52,0,0,0,529,113,0,2950,1
0,0,3057,2,22,0,1,2,231,0,415,3345,0
1,1,6560,0,37,0,0,0,0,0,0,3186,1
0,0,6560,1,15,0,64,0,0,0,536,1510,1
2,1,3058,2,28,0,0,0,0,0,0,3198,1
2,0,2032,2,40,0,748,14,292,1,0,6326,0
0,0,3059,2,13,0,0,0,428,1091,9,3361,0
0,0,3061,2,24,0,394,0,0,0,227,7776,0
0,1,5091,1,25,0,0,0,0,0,0,1981,1
0,0,2051,2,25,0,0,0,0,647,3,5012,0
1,0,872,2,43,0,0,1402,0,1082,1049,8473,0
0,1,5092,2,46,0,0,0,0,0,0,5324,0
0,1,5092,2,3,0,0,0,0,0,0,5882,0
0,0,5092,2,3,0,0,0,0,0,0,3212,1
0,1,5092,2,3,0,0,0,0,0,0,8250,1
0,0,5092,2,8,2,0,0,0,0,0,3613,0
0,0,5092,2,57,0,0,641,1,0,2,4459,1
0,0,5092,2,11,0,0,0,0,0,0,2654,0
0,0,3226,2,20,0,0,0,0,907,0,1546,0
0,0,5093,0,27,0,0,806,0,1033,0,3024,0
0,0,3229,2,20,0,631,0,33,1327,0,7247,1
0,1,5097,1,14,0,0,0,0,0,0,721,1
0,0,3063,1,24,0,86,514,1,0,0,7667,0
0,0,3230,2,21,0,159,140,54,233,95,5830,0
1,0,422,0,33,1,9,840,0,1252,896,6518,0
1,0,1270,2,32,0,0,13,0,1020,284,4637,0
0,0,5098,1,22,0,2,101,357,0,0,4666,1
1,1,486,2,15,0,0,0,0,0,0,772,1
1,1,486,3,41,0,0,0,0,0,0,212,1
1,1,921,0,31,0,0,0,0,0,0,701,1
1,1,922,0,35,0,0,0,0,0,0,643,1
0,1,5062,2,48,0,0,0,0,1327,0,4902,1
0,1,5062,2,15,0,0,0,0,0,0,4711,1
0,0,5099,2,37,0,0,0,771,0,0,6478,1
2,0,1256,2,21,0,862,170,472,1327,518,986,0
0,0,3067,2,34,0,44,810,51,0,9,485,0
0,1,5101,2,19,0,0,0,0,0,0,2465,0
0,0,3070,2,52,0,267,271,0,111,0,4483,0
0,0,3232,2,15,0,0,1149,0,0,0,7677,1
0,0,5102,2,24,0,0,162,487,22,0,1841,0
0,0,2054,2,45,0,0,0,526,2,0,4415,1
1,1,487,0,13,0,0,0,0,0,0,2317,1
1,0,487,2,18,0,0,0,0,199,1075,5259,0
0,0,3073,2,19,0,0,159,411,0,0,2971,1
0,1,5065,2,20,0,0,0,0,0,0,2416,1
0,0,2056,2,20,0,1235,4,0,58,0,4194,0
0,0,3074,2,27,0,1,30,612,0,33,72,1
0,0,3077,2,22,0,0,0,6,0,601,508,0
0,1,5104,1,17,0,0,0,0,0,0,5964,0
0,1,5070,0,23,0,0,0,0,0,0,1376,1
0,0,3079,2,29,0,291,0,457,0,0,8238,0
1,1,423,0,24,0,0,0,0,0,0,169,1
1,2,423,0,26,0,1,1311,25,469,13,8455,0
0,1,5105,2,36,0,0,0,0,0,0,3339,0
0,0,3234,2,25,0,304,476,2,2,16,6735,1
0,0,6560,1,36,0,52,0,130,308,170,625,0
2,0,3082,2,32,0,586,0,932,0,0,4735,0
0,1,5072,0,16,0,0,0,0,0,0,1501,1
2,0,2035,2,32,0,681,150,0,33,0,2066,0
0,0,3238,2,48,0,0,902,1,0,2,6663,0
0,0,3239,2,25,0,1,0,1,14,897,2839,0
1,1,425,0,46,0,0,0,0,0,1306,6237,1
1,0,923,0,32,0,0,1015,0,1301,684,757,0
1,0,923,2,50,0,0,1138,0,44,477,6898,1
2,0,3083,0,31,0,1076,0,0,0,0,224,0
2,1,3083,2,27,0,0,0,0,0,0,3560,1
1,0,874,0,52,1,0,636,908,0,1260,395,0
1,1,874,2,34,0,0,0,0,0,0,4139,1
1,1,874,0,40,0,0,0,0,0,0,856,1
1,0,874,2,36,0,0,740,18,937,49,5775,1
0,0,5075,2,19,0,112,0,247,350,0,2703,0
1,1,877,0,33,0,0,0,0,0,0,2742,1
0,0,3086,2,23,0,29,0,1115,307,249,2815,0
1,0,924,0,57,0,0,1271,31,544,1237,847,0
1,1,924,0,24,0,0,0,0,0,0,1463,1
1,1,924,0,19,0,0,0,0,0,0,2896,1
1,1,924,2,54,0,0,0,0,0,0,7448,1
1,0,924,2,28,0,768,1055,0,0,17,3880,1
1,0,924,2,26,1,1,1353,0,5,117,5615,1
0,1,5076,1,43,0,0,0,0,0,0,2401,0
0,0,3087,2,39,0,0,21,63,555,0,4654,0
0,0,3089,2,21,0,32,494,0,0,0,5246,1
0,0,3093,0,24,0,0,0,501,37,0,4279,0
2,0,2037,2,35,0,0,0,0,0,0,3,0
2,1,3242,2,61,0,0,0,0,0,0,1830,1
0,0,3244,2,21,0,0,5,0,563,10,5561,0
0,1,5108,0,14,0,0,0,0,0,0,1318,1
2,0,1272,0,38,0,838,0,19,0,0,6125,0
0,1,5078,0,23,0,0,0,0,0,0,1058,1
1,2,878,0,31,1,1269,255,0,1128,1037,1291,0
1,0,2059,0,66,1,0,961,1,981,45,1275,0
0,1,5112,2,56,0,0,0,0,0,0,6487,0
0,2,3094,0,21,0,39,53,93,33,441,2834,0
1,0,488,0,49,0,0,1106,791,109,784,6785,0
1,0,488,0,21,0,2,1321,64,1230,950,7070,0
2,0,1259,2,27,0,231,0,418,277,23,7128,1
0,0,3096,2,23,0,0,1,51,945,209,2715,0
0,0,3246,2,27,2,0,0,0,585,0,3839,0
0,0,5114,2,49,0,181,0,141,878,471,241,0
0,0,5114,2,38,0,0,645,3,34,0,7007,0
1,1,489,2,60,0,0,0,0,0,0,5531,1
0,1,5081,0,47,0,0,0,0,0,0,5213,0
1,1,1261,2,29,1,0,0,0,0,0,886,1
0,1,5084,2,19,0,0,0,0,0,0,3088,1
1,2,880,0,32,1,65,1507,0,88,1276,4554,0
0,1,5116,1,22,0,1273,0,0,0,0,2661,1
2,0,3098,0,35,0,287,0,1104,8,0,5795,1
0,0,3248,2,28,0,0,62,3,545,0,5023,1
0,1,5118,1,22,0,0,0,0,0,0,3694,0
2,0,2039,2,42,0,623,0,856,1327,0,1777,1
1,0,882,0,37,0,18,1315,1,819,2,8425,1
2,0,3252,2,31,0,49,288,758,0,0,1734,1
2,0,1263,2,33,1,889,951,36,405,301,1877,0
1,0,427,2,48,0,1223,685,144,956,694,4130,0
1,0,427,2,31,0,0,420,0,1327,1153,4638,0
1,1,427,0,18,0,0,0,0,0,0,7421,1
0,0,3254,2,44,0,0,0,999,2,1,1581,1
0,1,5119,0,22,0,0,0,0,0,0,4659,1
0,0,3257,2,18,0,415,0,54,188,0,7225,0
2,1,3259,2,48,0,0,0,0,0,0,6372,1
2,1,3259,2,2,0,0,0,0,0,0,7185,1
2,0,3259,2,0,0,0,0,0,0,0,1238,1
0,0,5088,2,43,0,21,0,694,0,0,4994,0
0,0,5090,1,51,0,486,28,72,0,82,1985,0
0,0,3100,0,48,0,0,549,0,0,10,8009,1
2,2,3261,2,51,0,691,28,259,151,835,4694,0
0,0,3265,2,20,0,1273,0,0,303,0,2208,1
1,0,7,2,41,0,0,0,0,0,0,1571,0
0,0,3266,2,27,0,3,1507,10,4,683,3981,1
1,0,926,0,56,0,53,1135,0,137,1231,8187,0
1,1,490,0,26,0,0,0,0,0,0,255,1
0,0,5094,2,21,0,11,0,0,678,0,3827,0
2,0,3105,2,80,0,1142,0,44,23,29,7072,0
0,0,3107,0,23,0,306,195,0,0,1,3890,0
1,0,2062,0,28,0,0,98,0,0,1293,5544,0
2,1,3108,2,40,0,0,0,0,0,0,8284,1
2,0,3108,2,39,0,1247,0,268,0,0,1806,0
2,1,3108,2,16,2,0,0,0,0,0,7773,1
0,0,5100,2,20,0,59,29,27,1327,0,7464,0
0,0,3111,2,24,0,555,0,13,0,0,2411,0
2,0,1275,2,45,1,808,701,310,0,0,7211,0
2,0,1275,0,33,0,1061,5,0,0,216,1265,1
2,1,2041,2,19,0,0,0,0,0,0,2424,0
0,0,3113,2,15,0,114,152,22,365,0,8394,0
0,0,3269,2,18,0,0,0,7,586,0,6549,0
0,0,3272,2,21,0,127,102,261,177,18,8473,0
2,1,3115,2,37,0,0,0,0,0,0,7818,1
1,0,1265,2,53,0,0,645,1115,517,1006,6900,0
2,0,2042,2,19,0,0,0,0,0,0,6348,0
2,0,3273,2,17,0,335,0,28,1025,0,5627,0
0,0,2045,1,58,0,412,0,189,0,7,1390,1
1,0,431,2,18,0,0,971,0,1325,1278,5643,0
1,0,431,0,25,1,0,1247,0,250,500,6784,1
1,1,491,2,39,0,0,0,0,0,0,1689,1
1,1,491,0,40,0,0,0,0,0,0,3409,1
2,0,2047,2,27,1,3,703,200,731,0,2513,0
2,0,3275,2,3,0,0,0,0,0,0,2518,1
2,1,3275,2,18,0,0,0,0,0,0,3440,1
0,1,5126,0,18,0,0,0,0,0,0,3366,1
0,1,5103,1,29,0,0,0,1115,0,0,2079,0
0,0,5128,2,22,0,3,198,0,0,495,3030,0
1,0,130,2,34,0,0,1218,0,70,27,5942,1
0,1,5106,1,19,0,0,0,0,0,0,2219,0
2,0,3118,2,26,0,1253,0,198,0,0,8404,0
1,0,131,2,33,0,0,565,0,137,1243,2741,0
0,0,3120,2,34,2,10,4,1,0,642,5341,1
0,1,5107,2,18,0,0,0,0,0,0,7779,1
2,1,3122,2,40,0,0,0,0,0,0,3955,1
2,2,1267,3,53,0,787,0,2,1,11,8372,0
2,1,3122,2,8,0,0,0,0,0,0,8087,1
2,0,3122,2,54,0,1029,0,11,0,0,1629,0
2,1,3122,0,29,2,0,0,0,0,0,2548,1
2,1,3124,2,56,0,0,0,0,0,0,5283,1
0,0,5109,1,21,0,4,3,147,17,381,4846,0
1,1,927,2,25,1,0,0,0,0,0,4719,1
1,1,927,2,33,0,0,0,0,0,0,5549,1
0,0,3126,2,22,0,4,0,71,21,503,5373,0
2,0,1269,2,50,0,602,155,251,0,0,1805,0
2,0,2050,0,24,0,0,0,350,242,895,8446,0
3,0,3279,2,25,0,522,0,88,291,2,6681,0
2,1,2066,2,59,0,0,0,0,0,0,3505,1
1,0,1277,0,26,0,6,556,0,825,779,3183,0
1,0,1279,2,19,0,0,852,0,1188,1017,1269,0
0,0,5113,2,37,0,201,3,495,1,68,3840,0
2,1,2052,2,22,0,0,0,0,0,0,3139,1
1,1,884,2,44,0,0,0,0,0,0,182,1
1,1,884,0,25,0,0,0,0,0,0,5484,1
0,1,5115,2,23,0,0,0,0,0,0,6139,1
0,0,5131,0,6,2,0,0,0,0,0,3204,1
0,1,5131,1,39,0,0,0,0,0,0,2796,1
0,0,6560,0,26,0,12,70,0,102,523,1288,0
0,0,5117,0,14,0,452,139,5,0,9,5211,0
0,1,5134,2,3,0,0,0,0,0,0,6660,0
0,0,5134,1,21,2,10,734,3,1059,0,8412,0
0,1,5134,3,24,2,0,0,0,0,0,2739,0
0,1,6560,1,18,0,0,0,0,0,0,3886,0
2,0,3281,3,37,0,50,0,312,1027,0,1998,0
2,1,3281,2,21,0,0,0,0,0,0,3657,1
1,0,928,2,67,0,0,80,0,1036,264,7351,0
1,1,6560,2,28,0,0,0,0,0,0,5499,1
1,1,928,0,13,2,0,0,0,0,0,7199,1
1,0,928,2,26,0,0,210,0,378,1161,203,0
1,1,928,0,33,0,0,0,0,0,0,6295,1
0,1,5120,2,18,0,0,0,0,0,0,7461,0
0,0,3128,2,24,0,13,205,0,788,0,3303,0
0,0,2068,2,26,0,0,0,146,458,89,3454,0
0,0,5121,1,21,0,0,1024,9,71,100,4799,1
0,0,2070,2,27,0,0,0,2,745,0,936,0
0,1,5136,1,15,0,0,0,0,0,0,7701,1
0,0,3283,0,24,0,2,497,0,0,0,6610,0
3,0,5138,2,31,0,4,9,699,0,0,1511,0
0,0,5122,2,10,0,0,0,0,0,0,8473,1
0,0,5142,2,23,0,4,3,958,0,0,8473,1
0,0,2072,0,50,0,0,0,115,581,0,4759,1
0,1,5123,0,13,0,0,0,0,0,0,4204,1
2,0,3285,2,43,0,27,0,656,673,158,3143,0
2,1,3285,0,20,0,0,0,0,0,0,7116,1
0,0,3286,2,21,0,11,873,0,0,0,4287,1
1,0,492,0,18,0,0,532,0,0,861,3671,0
1,1,492,2,16,0,0,0,0,0,0,4315,1
1,0,2074,2,47,0,180,247,758,1140,223,5294,0
2,0,3130,2,35,1,876,35,7,0,0,1779,0
0,0,6560,2,15,0,9,558,84,0,456,7965,0
0,0,3135,2,46,0,133,0,0,0,716,6197,0
0,1,5125,2,6,2,0,0,0,0,0,2848,0
0,0,3289,2,26,0,1,0,1,15,682,158,0
0,0,3138,1,49,0,0,18,0,0,565,2787,0
0,1,5127,2,28,0,0,0,0,0,0,6737,1
2,1,2053,2,37,0,0,0,0,0,0,2227,0
0,0,3139,2,17,0,2,33,96,460,1306,4256,0
0,0,5129,2,38,0,1021,0,0,83,0,8236,0
0,0,2055,2,18,0,213,0,0,0,867,4382,0
2,1,3292,2,55,0,0,0,0,0,0,6123,1
3,1,3294,2,28,0,0,0,0,0,0,7096,1
2,0,3294,2,25,0,759,0,1103,138,0,7987,1
2,0,2057,2,17,2,296,1,752,0,0,5823,0
0,1,5144,2,22,0,0,0,0,0,0,7682,0
0,0,5144,2,4,0,0,0,0,0,0,4187,1
0,0,5144,0,3,0,0,0,0,0,0,1387,1
2,1,2076,2,21,0,0,0,0,0,0,8291,0
2,0,1271,2,24,0,955,1025,159,1043,0,2031,0
0,0,3141,3,50,0,131,0,439,0,31,2270,0
2,0,3143,2,3,0,0,0,0,0,0,1796,1
2,0,3143,2,19,0,832,0,3,0,0,1899,0
2,1,3143,2,22,0,0,0,0,0,0,6183,1
0,0,3296,1,20,0,0,4,0,0,524,8389,0
2,0,3298,2,18,0,1089,0,2,684,0,2427,0
0,0,3145,2,27,0,20,0,11,0,681,7055,0
0,0,3145,2,29,0,0,0,0,0,991,5980,0
0,0,3300,0,23,0,1,26,981,295,0,3852,1
1,1,929,2,48,0,0,0,0,0,0,5944,1
1,0,929,2,32,0,0,808,0,1114,298,2779,0
1,1,929,2,55,0,0,0,0,0,0,851,1
1,0,929,0,49,0,3,751,2,1256,988,1648,0
0,1,5145,2,15,0,0,0,0,0,0,769,1
0,1,5130,2,50,0,0,0,0,0,0,6437,1
0,0,3303,2,35,0,629,0,23,0,61,4275,0
1,0,8,2,29,0,0,1285,0,936,1180,638,0
1,0,8,0,38,1,0,813,0,971,907,371,0
1,1,8,0,29,1,0,0,0,0,0,2751,1
2,0,3306,2,39,0,192,0,791,65,0,1415,1
2,0,2078,2,49,0,0,1,877,216,0,5953,1
2,0,3151,2,39,0,305,0,685,0,114,967,0
0,0,3308,2,19,0,123,436,23,0,0,1879,1
0,0,3154,2,19,0,702,0,0,918,12,3850,0
0,0,5132,2,14,0,383,1318,720,0,0,3033,1
0,1,6560,0,40,2,0,0,0,0,0,2359,1
0,0,5133,2,40,0,717,0,0,0,0,5047,0
2,0,3155,2,20,0,591,0,395,1327,0,4726,0
2,1,3310,2,6,0,0,0,0,0,0,5270,1
2,0,1280,2,41,0,649,16,123,749,0,5760,0
2,0,2058,2,37,0,0,0,0,0,0,7756,0
0,0,3157,2,31,0,739,0,22,0,0,5727,0
0,0,5135,2,8,0,0,0,0,0,0,1982,0
0,0,3157,2,55,0,424,0,396,0,0,4851,0
0,1,5137,1,16,0,0,0,0,0,0,2943,1
1,0,135,0,29,0,1,584,1,249,903,880,1
0,0,5146,2,40,0,21,147,0,251,0,1557,0
1,1,886,3,27,0,0,0,0,0,0,7521,1
2,0,3312,2,21,0,1244,0,49,2,0,3475,0
1,1,432,2,25,2,0,0,0,0,0,1048,1
2,0,3314,2,44,0,1273,710,580,0,0,6921,0
2,0,3316,2,34,0,322,407,947,0,2,1874,0
2,0,3316,2,1,0,0,0,0,0,0,6637,1
2,0,3316,2,1,0,0,0,0,0,0,7825,1
0,0,3159,1,42,0,51,6,86,21,355,2075,0
0,0,3318,2,18,0,1,1,0,216,419,1527,0
0,1,5143,0,21,0,0,0,0,0,0,6560,1
0,0,3161,2,24,0,0,1507,489,95,0,617,1
0,0,3163,2,80,0,0,0,0,491,0,2570,0
0,1,5149,1,18,0,0,0,0,0,0,7698,0
0,1,5152,1,27,0,0,0,0,0,0,4497,1
0,1,5154,2,13,0,0,0,0,0,0,8231,1
0,0,5154,2,10,0,0,0,0,0,0,2338,0
0,1,5154,2,8,0,0,0,0,0,0,6574,0
2,0,3166,2,40,0,76,0,827,0,64,669,1
1,1,930,1,35,0,0,0,0,0,0,920,1
2,0,3167,2,13,0,208,7,736,0,597,5736,0
2,0,3320,0,19,0,195,0,168,883,148,3687,0
0,0,3168,2,44,0,84,0,283,0,804,5212,0
2,1,3170,2,36,2,0,0,0,0,0,6271,1
2,0,1273,3,29,0,1117,0,144,0,0,1489,0
0,0,5156,1,28,0,552,0,0,0,0,605,0
0,0,3172,2,36,0,0,95,396,259,70,6837,0
0,0,3174,1,24,2,284,211,50,0,0,3114,0
2,1,3323,2,14,2,0,0,0,0,0,1219,1
2,0,1282,2,50,0,980,0,36,103,0,6126,1
0,0,3325,1,20,0,365,0,211,2,0,6488,0
0,0,3175,2,38,0,136,9,0,0,489,5909,0
1,0,9,2,33,1,0,1139,0,3,741,5869,0
1,0,9,0,54,0,0,959,1033,730,46,827,0
1,2,9,0,20,0,0,0,0,0,0,2523,1
0,0,3178,0,23,0,0,229,785,36,0,2780,1
1,1,493,0,65,0,0,0,0,0,0,5350,1
2,1,2060,2,51,0,0,0,0,0,0,1715,0
2,0,2060,2,36,0,1080,0,10,87,0,7865,0
0,0,3327,2,38,0,32,769,0,52,982,228,0
0,0,3328,0,28,0,34,0,0,0,548,3825,0
0,2,3329,2,32,0,243,408,3,15,126,4533,1
0,0,5160,2,55,0,560,0,1,87,0,2563,0
0,0,3329,2,23,0,886,0,45,0,0,2968,0
0,0,3329,1,38,0,531,23,1,0,0,3351,0
0,1,5160,0,18,0,0,0,0,0,0,8249,1
0,1,5160,1,32,0,0,0,0,0,0,4668,0
0,0,6560,2,44,0,249,3,2,0,612,2188,0
0,0,5160,2,62,0,0,462,160,0,0,3103,1
1,0,2061,2,66,0,310,1088,0,799,0,274,0
1,0,2061,2,20,0,1273,1414,18,1226,1298,1657,0
0,0,3179,2,19,0,186,231,0,159,0,4937,0
0,0,5147,2,80,0,22,210,0,0,530,4848,0
0,0,5162,1,25,0,1273,0,587,1,0,6256,1
0,0,3330,2,20,0,216,0,1,0,582,3360,0
2,1,3333,2,18,0,0,0,0,0,0,5418,1
2,0,3333,2,20,0,1273,2,267,739,0,7875,1
1,1,137,2,14,0,0,0,0,0,0,5941,1
1,0,137,0,49,0,0,1237,0,233,172,3510,1
1,0,137,2,49,0,4,44,883,762,0,3969,0
0,2,3334,0,19,0,174,16,232,262,0,4081,0
0,0,2082,2,53,0,988,0,0,0,7,4337,0
2,0,2065,2,31,0,737,81,19,0,0,6646,0
0,0,3335,2,18,0,24,576,0,0,0,2824,0
0,0,3181,2,24,0,0,0,122,4,404,1408,0
2,0,1284,2,35,0,1167,0,1,0,0,4742,0
0,0,3336,2,27,0,0,0,0,453,89,5201,0
0,0,3336,2,38,0,22,9,40,600,0,3222,0
0,0,3336,2,23,0,0,0,9,69,796,5591,0
0,0,5148,2,22,0,147,1507,505,6,0,1435,0
1,1,1274,0,38,0,0,0,0,0,0,4048,1
0,0,5150,2,28,0,1,877,202,0,5,8035,1
2,0,3183,2,25,0,434,0,137,0,77,7508,0
2,0,3183,2,45,0,74,0,0,783,22,2009,0
0,0,3185,3,22,0,647,0,0,0,0,7463,0
0,0,5153,2,30,0,32,171,422,0,99,1071,1
2,1,3187,0,25,0,0,0,0,0,0,8447,1
2,1,3337,2,24,0,0,0,0,0,0,3061,1
2,0,3193,2,44,0,1,0,1006,11,0,1736,1
0,0,3338,2,6,0,0,0,0,0,0,3959,0
0,1,3338,2,0,0,0,0,0,0,0,8107,1
0,0,6560,1,14,0,404,14,0,304,8,7175,0
0,0,3338,2,37,0,0,0,11,759,7,6879,0
0,0,3338,2,15,0,0,683,81,5,0,5568,0
0,0,3338,2,0,0,0,0,0,0,0,5811,1
0,0,3338,2,17,0,0,621,66,0,0,6513,1
0,0,5168,2,58,0,0,616,3,3,0,2502,0
1,1,494,0,15,0,0,0,0,0,0,8473,1
1,0,6560,0,53,0,0,761,0,1171,1306,5859,0
2,0,1286,2,29,0,242,0,642,8,3,3462,0
0,1,5155,2,24,0,0,0,0,0,0,4264,1
0,0,2085,2,40,0,0,0,264,6,483,8343,1
0,0,5157,0,21,0,2,1507,0,520,0,2072,0
0,0,5158,2,30,0,0,110,0,595,67,2409,0
0,0,5159,2,20,0,0,89,2,512,93,4656,0
2,1,3195,2,20,0,0,0,0,0,1306,217,1
2,0,1288,3,18,0,562,0,25,0,61,6177,0
2,1,1288,2,36,0,0,0,0,0,0,3536,1
0,0,3339,2,20,0,693,0,79,1327,0,4181,0
0,0,5170,2,4,0,0,0,0,0,0,1559,1
1,1,436,0,59,0,0,0,0,0,0,6797,1
0,0,5161,2,20,0,11,0,0,680,0,8473,0
0,0,5163,0,4,0,0,0,0,0,0,3926,0
0,0,2088,2,23,0,0,443,0,35,182,5702,1
1,0,1290,0,25,0,563,1327,0,143,0,1649,1
0,0,3340,1,20,0,0,446,81,0,0,4300,0
0,0,2067,2,22,0,0,0,528,0,50,6571,1
0,0,5164,2,6,0,0,0,0,0,0,2064,1
0,0,3199,2,14,0,484,138,1,0,163,3896,0
0,1,5164,2,0,0,1273,0,0,0,0,4470,0
0,1,5164,2,4,0,0,0,0,0,0,3190,0
0,0,3199,2,37,0,63,0,0,0,550,1101,0
0,0,3199,2,14,0,0,860,146,0,7,3017,1
0,0,3199,2,34,0,14,571,0,41,0,7277,1
0,1,5164,0,3,0,0,0,0,0,0,2352,1
0,0,3201,1,18,0,0,3,108,486,0,4508,0
0,0,3202,2,27,0,1031,0,230,0,37,3608,0
0,0,5165,2,19,0,0,0,689,11,42,6715,1
0,0,3203,2,37,0,10,437,51,83,0,4536,0
1,1,1276,2,29,0,0,0,0,0,0,6005,1
0,0,3341,1,37,0,468,0,7,106,0,2684,0
2,0,3204,2,32,0,81,0,876,0,0,7086,1
0,0,5167,1,22,0,0,0,0,507,0,5352,0
0,0,3342,2,38,0,0,1073,0,197,0,6367,1
0,0,3343,2,24,0,0,0,0,1003,115,1179,0
0,0,2090,1,63,0,0,0,79,0,1043,4591,0
2,1,2069,2,23,0,0,0,0,0,0,935,0
0,0,5169,1,41,0,354,0,0,7,309,8473,0
0,0,3344,0,20,0,0,0,0,309,726,3127,0
1,1,496,2,48,0,0,0,0,0,1306,5796,1
3,1,496,0,44,0,0,0,0,0,0,5542,1
1,1,496,0,15,0,0,0,0,0,0,5520,1
1,1,496,0,29,0,0,0,0,0,0,809,1
1,0,496,2,64,2,0,946,0,1184,174,7595,0
0,0,5174,2,19,0,482,10,0,30,0,8387,0
0,1,5175,1,28,0,0,0,0,0,0,568,1
0,0,5177,2,44,0,681,0,1,8,17,366,0
0,1,5178,2,13,0,0,0,0,0,0,4085,1
0,0,2071,2,45,0,190,373,1,0,4,3841,1
1,0,138,0,25,0,0,139,874,419,198,7487,0
2,1,3208,2,19,0,0,0,0,0,0,7257,1
0,0,3345,2,29,0,126,0,128,129,406,6752,0
0,1,5171,0,21,0,0,0,0,0,0,4053,1
1,0,892,0,13,0,861,1288,0,1175,57,5334,0
1,0,892,0,25,0,927,278,3,1206,335,6009,0
1,0,892,2,46,0,933,213,0,915,1,816,0
0,0,3347,0,37,0,88,0,599,88,0,6628,1
0,0,3210,0,19,2,0,6,0,0,804,1669,1
2,0,2092,2,29,0,219,0,884,400,0,6485,0
2,1,3212,2,21,0,0,0,0,0,0,6329,1
2,1,3214,2,13,0,0,0,0,0,0,8376,1
0,1,5172,0,15,0,0,0,0,0,0,4263,1
0,0,3215,2,42,0,4,0,0,0,643,5562,0
0,1,5173,2,80,0,0,0,0,0,0,7006,0
0,0,3348,2,26,0,714,0,176,0,27,3727,0
0,1,5182,2,19,0,0,0,0,0,0,4283,0
0,0,5184,2,18,2,0,172,519,0,0,1354,1
0,0,3217,0,50,0,0,358,4,0,996,5849,0
2,1,3349,2,28,0,0,0,0,0,0,799,1
1,0,1278,2,24,0,3,1121,0,111,36,3789,1
1,0,931,2,31,0,1273,691,0,1083,1,8437,0
0,0,2093,0,19,0,0,0,597,1,0,4162,1
0,0,3350,2,20,0,592,0,0,41,1,4457,0
0,0,2073,2,23,0,0,784,40,0,333,6157,0
3,0,3351,2,19,0,785,0,40,0,0,4897,1
0,1,5176,0,27,0,0,0,1115,0,1306,7941,1
2,0,2095,2,16,0,782,0,249,0,0,4727,0
2,1,1291,2,76,0,0,0,0,0,0,4,1
2,0,1291,2,41,1,22,394,321,0,0,7757,0
0,0,5187,1,24,0,587,1196,193,17,253,4699,0
0,1,5179,2,12,0,0,0,0,0,0,6368,0
0,1,5189,1,28,0,0,0,0,0,0,7564,1
1,0,438,2,36,1,0,0,0,0,0,5425,0
2,1,3352,2,20,0,0,0,0,0,0,7895,1
3,1,3352,2,7,0,0,0,0,0,0,3595,1
2,1,3352,2,21,0,0,0,0,0,0,5761,1
2,0,2075,2,33,2,793,0,213,22,0,676,0
1,0,893,2,32,0,0,1080,3,426,127,710,1
1,0,932,0,34,0,0,1147,0,111,15,6226,1
1,0,932,1,38,1,0,1021,694,200,1236,5496,0
1,1,932,2,80,0,0,0,0,0,0,162,1
1,1,932,0,28,0,0,0,0,0,0,426,1
1,1,932,2,25,0,0,0,0,0,0,6374,1
0,0,2097,0,24,0,0,598,5,0,1,2348,1
2,1,3219,2,18,0,0,0,0,0,0,7544,1
0,0,3353,2,24,0,119,10,310,286,47,1143,0
1,1,439,0,30,0,0,0,0,0,0,7153,1
1,1,439,0,38,0,0,0,0,0,0,406,1
0,0,5183,2,39,0,0,611,0,56,0,1724,1
0,1,5185,2,31,0,0,0,0,0,0,5469,1
0,0,5186,2,33,0,0,112,362,341,0,5914,1
0,1,5186,1,15,0,1273,0,1115,0,0,5805,1
2,1,3354,2,23,0,0,0,0,0,0,6634,1
0,1,5192,2,24,2,0,0,0,0,0,1840,0
1,0,441,0,44,0,0,70,1107,371,346,5762,1
0,0,2077,2,22,0,0,0,0,0,705,7836,0
2,1,3355,2,28,0,0,0,0,0,0,2016,1
0,0,3221,0,34,0,0,0,597,0,0,7720,1
3,0,5195,2,8,0,0,0,0,0,0,6568,0
0,0,3357,2,26,0,958,0,7,5,0,4258,1
2,0,1281,2,29,0,695,1,54,122,0,7205,0
0,0,5188,0,58,0,0,0,511,0,0,4299,0
0,1,5188,2,4,0,0,0,0,0,0,6854,0
0,0,5188,1,1,0,0,0,0,0,0,220,1
3,0,5197,0,17,0,0,0,506,0,0,2850,0
0,0,5190,1,27,0,0,0,0,922,1138,1931,0
0,0,3358,2,24,0,849,0,340,3,168,4355,1
